Sequencial, NormFwd_Packet_Length_Mean, NormFwd_Packet_Length_Std, NormBwd_Packet_Length_Mean, NormBwd_Packet_Length_Std, NormFlow_IAT_Mean, NormFlow_IAT_Std, NormFwd_IAT_Mean, NormFwd_IAT_Std, NormBwd_IAT_Mean, NormPacket_Length_Mean, NormPacket_Length_Std, Label, linguisticClassification, accuracy, xPonctual, xInf, xSup, lowerLowVideo, upperLowVideo, lowerAverageVideo, upperAverageVideo, lowerHighVideo,  upperHighVideo,  lowerVeryLowNormFwdPacketLengthMean, upperVeryLowNormFwdPacketLengthMean, lowerLowNormFwdPacketLengthMean, upperLowNormFwdPacketLengthMean, lowerBellowReasonableNormFwdPacketLengthMean, upperBellowReasonableNormFwdPacketLengthMean,  lowerReasonableNormFwdPacketLengthMean, upperReasonableNormFwdPacketLengthMean,  lowerHighNormFwdPacketLengthMean, upperHighNormFwdPacketLengthMean,  lowerVeryLowNormFwdPacketLengthStd, upperVeryLowNormFwdPacketLengthStd,  lowerLowNormFwdPacketLengthStd, upperLowNormFwdPacketLengthStd,  lowerBellowReasonableNormFwdPacketLengthStd, upperBellowReasonableNormFwdPacketLengthStd,  lowerReasonableNormFwdPacketLengthStd, upperReasonableNormFwdPacketLengthStd,  lowerHighNormFwdPacketLengthStd, upperHighNormFwdPacketLengthStd,  lowerVeryLowNormBwdPacketLengthMean, upperVeryLowNormBwdPacketLengthMean,  lowerLowNormBwdPacketLengthMean, upperLowNormBwdPacketLengthMean,  lowerBellowReasonableNormBwdPacketLengthMean, upperBellowReasonableNormBwdPacketLengthMean,  lowerReasonableNormBwdPacketLengthMean, upperReasonableNormBwdPacketLengthMean,  lowerHighNormBwdPacketLengthMean, upperHighNormBwdPacketLengthMean,  lowerVeryLowNormBwdPacketLengthStd, upperVeryLowNormBwdPacketLengthStd,  lowerLowNormBwdPacketLengthStd, upperLowNormBwdPacketLengthStd,  lowerBellowReasonableNormBwdPacketLengthStd, upperBellowReasonableNormBwdPacketLengthStd,  lowerReasonableNormBwdPacketLengthStd, upperReasonableNormBwdPacketLengthStd,  lowerHighNormBwdPacketLengthStd, upperHighNormBwdPacketLengthStd,  lowerVeryLowNormFlowIATMean, upperVeryLowNormFlowIATMean,  lowerLowNormFlowIATMean, upperLowNormFlowIATMean,  lowerBellowReasonableNormFlowIATMean, upperBellowReasonableNormFlowIATMean,  lowerReasonableNormFlowIATMean, upperReasonableNormFlowIATMean,  lowerHighNormFlowIATMean, upperHighNormFlowIATMean,  lowerVeryLowNormFlowIATStd, upperVeryLowNormFlowIATStd,  lowerLowNormFlowIATStd, upperLowNormFlowIATStd,  lowerBellowReasonableNormFlowIATStd, upperBellowReasonableNormFlowIATStd,  lowerReasonableNormFlowIATStd, upperReasonableNormFlowIATStd,  lowerHighNormFlowIATStd, upperHighNormFlowIATStd,  lowerVeryLowNormFwdIATMean, upperVeryLowNormFwdIATMean,  lowerLowNormFwdIATMean, upperLowNormFwdIATMean,  lowerBellowReasonableNormFwdIATMean, upperBellowReasonableNormFwdIATMean,  lowerReasonableNormFwdIATMean, upperReasonableNormFwdIATMean,  lowerHighNormFwdIATMean, upperHighNormFwdIATMean,  lowerVeryLowNormFwdIATStd, upperVeryLowNormFwdIATStd,  lowerLowNormFwdIATStd, upperLowNormFwdIATStd,  lowerBellowReasonableNormFwdIATStd, upperBellowReasonableNormFwdIATStd,  lowerReasonableNormFwdIATStd, upperReasonableNormFwdIATStd,  lowerHighNormFwdIATStd, upperHighNormFwdIATStd,  lowerVeryLowNormPacketLengthMean, upperVeryLowNormPacketLengthMean,  lowerLowNormPacketLengthMean, upperLowNormPacketLengthMean,  lowerBellowReasonalbeNormPacketLengthMean, upperBellowReasonableNormPacketLengthMean,  lowerReasonalbeNormPacketLengthMean, upperReasonableNormPacketLengthMean,  lowerHighNormPacketLengthMean, upperHighNormPacketLengthMean,  lowerVeryLowNormPacketLengthStd, upperVeryLowNormPacketLengthStd,  lowerLowNormPacketLengthStd, upperLowNormPacketLengthStd,  lowerBellowReasonableNormPacketLengthStd, upperBellowReasonalbeNormPacketLengthStd,  lowerReasonableNormPacketLengthStd, upperReasonalbeNormPacketLengthStd,  lowerHighNormPacketLengthStd, upperHighNormPacketLengthStd,  lowerVeryLowNormBwdIATMean, upperVeryLowNormBwdIATMean,  lowerLowNormBwdIATMean, upperLowNormBwdIATMean,  lowerBellowReasonableNormBwdIATMean, upperBellowReasonalbeNormBwdIATMean,  lowerReasonableNormBwdIATMean, upperReasonalbeNormBwdIATMean,  lowerHighNormBwdIATMean, upperHighNormBwdIATMean 
1434, 0.048701, 0.000000, 0.000000, 0.000000, 10.000000, 0.010078, 10.000000, 0.000000, 0.000000, 0.034879, 0.053168, https, lowVideo, 0, 1.7121302396097127, 1.142619240787395, 2.2816412384320306, 0.5108199315400821, 0.6195266134200639, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.979844, 0.9932813333333333, 0.0, 0.010078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.930242, 0.9767473333333333, 0.0, 0.034879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.893664, 0.9645546666666666, 0.0, 0.053168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1435, 0.048701, 0.000000, 0.000000, 0.000000, 4.474787, 10.000000, 10.000000, 0.805720, 10.000000, 0.025367, 0.055532, https, lowVideo, 0, 1.5717938597646275, 1.1426192407873952, 2.00096847874186, 0.5509160400672493, 0.6507124756078606, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6932786363636363, 0.8015332352941176, 0.0, 0.3161138235294118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.46285333333333334, 0.028599999999999744, 0.80572, 0.0, 0.09264242424242425, 0.0, 0.0, 0.0, 0.0, 0.9492659999999999, 0.9830886666666667, 0.0, 0.025367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888936, 0.9629786666666668, 0.0, 0.055532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 
1436, 0.112127, 1.564364, 10.000000, 0.937138, 0.007990, 0.340804, 0.028346, 0.558295, 0.054292, 8.136326, 10.000000, https, highVideo, 0, 8.688092717642611, 8.288370870375681, 9.087814564909543, 0.0, 0.0, 0.0, 0.0, 0.5314616848723611, 0.6547612414848977, 0.775746, 0.9252486666666666, 0.0, 0.112127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29454499999999995, 0.6237573333333333, 0.0, 0.3225345454545455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.3752413333333333, 0.68569, 0.937138, 0.0, 0.13246606060606061, 0.0, 0.0, 0.0, 0.0, 0.98402, 0.9946733333333334, 0.0, 0.00799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.318392, 0.7727973333333334, 0.0, 0.340804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.943308, 0.9811026666666667, 0.0, 0.028346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6278033333333334, 0.0, 0.558295, 0.0, 0.017665151515151512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2139258823529409, 0.554558, 0.334402142857143, 0.5095594736842106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.891416, 0.9638053333333333, 0.0, 0.054292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1437, 0.048701, 0.000000, 0.000000, 0.000000, 7.170507, 0.000000, 0.000000, 0.000000, 0.000000, 0.031004, 0.061393, https, lowVideo, 0, 1.8056668168623853, 1.1426192407873952, 2.4687143929373754, 0.48409519518217564, 0.5987407073639144, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00867441176470601, 0.782054705882353, 0.8764976666666667, 0.0, 0.25539657894736834, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.937992, 0.9793306666666667, 0.0, 0.031004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8772139999999999, 0.9590713333333333, 0.0, 0.061393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1438, 0.048701, 0.000000, 0.000000, 0.000000, 3.287176, 0.000000, 0.000000, 0.000000, 0.000000, 0.031004, 0.061393, https, lowVideo, 0, 1.794001570299566, 1.1426192407873952, 2.4453838998117368, 0.48742812277155256, 0.6013329843778742, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7435880000000001, 0.844598787878788, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.937992, 0.9793306666666667, 0.0, 0.031004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8772139999999999, 0.9590713333333333, 0.0, 0.061393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1439, 0.440341, 0.931507, 0.478713, 2.772074, 1.439001, 10.000000, 2.782148, 10.000000, 10.000000, 0.470808, 1.819125, https, averageVideo, 1, 4.526138941533734, 1.1426192407873952, 7.909658642280073, 0.0, 0.0, 0.684092627689156, 0.8104555766134937, 0.0, 0.0, 0.11931800000000004, 0.7064393333333333, 0.0, 0.440341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37899533333333335, 0.6575349999999998, 0.931507, 0.0, 0.13075969696969697, 0.0, 0.0, 0.0, 0.0, 0.042574, 0.6808580000000001, 0.0, 0.478713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.486037, 0.6885072727272727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040666000000000015, 0.4512487500000001, 0.7073326666666667, 0.0, 0.28454575757575756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.49107399999999995, 0.69156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.05838399999999999, 0.6861280000000001, 0.0, 0.470808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4539166666666666, 0.009562500000000031, 0.3997348484848485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 
1440, 0.434253, 1.330883, 1.286239, 0.000000, 0.132299, 0.563224, 10.000000, 0.000000, 0.000000, 0.734402, 1.200647, https, averageVideo, 1, 3.914241897553379, 1.142619240787395, 6.685864554319362, 0.0, 0.13016846721036027, 0.27616126503558586, 0.5656967590213515, 0.0, 0.0, 0.131494, 0.710498, 0.0, 0.434253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11274466666666665, 0.58639625, 0.7794113333333333, 0.0, 0.2517827272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1425073333333334, 0.6422012500000002, 0.8091740000000001, 0.0, 0.2382542424242424, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.735402, 0.9118006666666667, 0.0, 0.132299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6245173333333334, 0.0, 0.563224, 0.0, 0.019158787878787865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5103986666666667, 0.0, 0.734402, 0.0, 0.07103090909090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19956866666666664, 0.74919125, 0.8662353333333334, 0.0, 0.21231727272727274, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1441, 6.392625, 10.000000, 0.608018, 4.139094, 0.017293, 0.138184, 0.027991, 0.153434, 0.146647, 3.443717, 10.000000, https, highVideo, 0, 8.174716345883796, 7.26161812685806, 9.087814564909532, 0.0, 0.0, 0.0, 0.0929381868903439, 0.3481129806727844, 0.5196621962852096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23746323529411775, 0.8228804347826086, 0.8801838235294117, 0.0, 0.050690789473684106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5946546666666667, 0.0, 0.608018, 0.0, 0.03273272727272726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8458663636363636, 0.9002664705882353, 0.0, 0.21738058823529416, 0.0, 0.0, 0.965414, 0.9884713333333334, 0.0, 0.017293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.723632, 0.9078773333333333, 0.0, 0.138184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.944018, 0.9813393333333332, 0.0, 0.027991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6931320000000001, 0.8977106666666667, 0.0, 0.153434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8218585, 0.8920354545454545, 0.0, 0.012857941176470591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.7067060000000001, 0.9022353333333334, 0.0, 0.146647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1442, 0.349026, 1.703843, 7.020410, 10.000000, 0.017856, 0.163789, 0.035714, 0.210474, 0.000425, 3.046122, 10.000000, https, highVideo, 0, 8.728650034408776, 8.369485503908018, 9.087814564909532, 0.0, 0.0, 0.0, 0.0, 0.5459464408602772, 0.6654342195812569, 0.301948, 0.767316, 0.0, 0.349026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12019625000000006, 0.5307713333333334, 0.0, 0.3648009090909091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052820588235294154, 0.8703470588235293, 0.92653, 0.0, 0.21589736842105262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.964288, 0.988096, 0.0, 0.017856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6724220000000001, 0.8908073333333334, 0.0, 0.163789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.928572, 0.9761906666666667, 0.0, 0.035714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.579052, 0.859684, 0.0, 0.210474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6230610000000001, 0.7715521212121212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.99915, 0.9997166666666667, 0.0, 4.25E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1443, 0.569341, 2.988707, 2.334913, 9.956839, 0.018437, 0.146361, 0.035458, 0.178372, 0.148622, 1.351248, 6.718565, https, highVideo, 0, 8.23259425271833, 7.628205761715596, 8.836982743721066, 0.0, 0.0, 0.0, 0.07640164208047702, 0.368783661685118, 0.5348932243995607, 0.0, 0.6204393333333333, 0.0, 0.569341, 0.0, 0.02101242424242424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5943535, 0.7541536363636363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11005800000000014, 0.26745649999999993, 0.5560342424242424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9845853571428573, 0.9886418421052633, 0.963126, 0.9877086666666667, 0.0, 0.018437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7072780000000001, 0.9024260000000001, 0.0, 0.146361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.929084, 0.9763613333333333, 0.0, 0.035458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.643256, 0.8810853333333334, 0.0, 0.178372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09916799999999999, 0.56094, 0.7658346666666667, 0.0, 0.2579539393939394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14159852941176476, 0.9645934782608696, 0.9760485294117647, 0.0, 0.13646447368421047, 0.7027559999999999, 0.9009186666666666, 0.0, 0.148622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1444, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, https, lowVideo, 0, 1.3215929656573575, 1.1426192407873952, 1.50056669052732, 0.6224020098121835, 0.706312674298365, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1445, 0.267857, 0.000000, 0.045131, 0.000000, 10.000000, 10.000000, 10.000000, 0.000000, 10.000000, 0.172071, 0.262092, https, lowVideo, 0, 1.6530871849636453, 1.1426192407873952, 2.1635551291398953, 0.5276893757246728, 0.632647292230301, 0.0, 0.0, 0.0, 0.0, 0.464286, 0.8214286666666667, 0.0, 0.267857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.909738, 0.9699126666666666, 0.0, 0.045131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.655858, 0.8852859999999999, 0.0, 0.172071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.475816, 0.825272, 0.0, 0.262092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 
1446, 4.841721, 10.000000, 7.821239, 0.007710, 0.480586, 2.830999, 0.724993, 2.685201, 7.218321, 5.806481, 9.349168, https, highVideo, 0, 7.85928887564428, 6.630763186379027, 9.087814564909534, 0.0, 0.0, 0.0, 0.18306032124449143, 0.23546031273009996, 0.4366549672748105, 0.0, 0.0, 0.0, 0.0, 0.5264904545454546, 0.6936114705882354, 0.14857434782608683, 0.4240355882352941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.399271176470588, 0.6595869999999999, 0.2218710714285715, 0.4266418421052632, 0.98458, 0.99486, 0.0, 0.00771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038827999999999974, 0.6796093333333334, 0.0, 0.480586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5154995, 0.7063633333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5166713333333334, 0.0, 0.724993, 0.0, 0.06817969696969697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4426005000000001, 0.6621821212121213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08796318181818191, 0.40985852941176476, 0.5680352173913042, 0.7077885294117647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15027733333333332, 0.7675600000000002, 0.8287284210526318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7539288235294115, 0.8605596666666665, 0.006543214285714377, 0.26797921052631585, 
1447, 0.048701, 0.000000, 0.000000, 0.000000, 7.515544, 0.041105, 0.063283, 0.000000, 0.000000, 0.034879, 0.053168, https, lowVideo, 0, 2.0010545056640363, 1.142619240787395, 2.859489770540678, 0.42827014123884677, 0.5553212209635475, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5790917647058822, 0.7614853333333332, 0.11269428571428573, 0.34619578947368423, 0.91779, 0.9725966666666667, 0.0, 0.041105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.873434, 0.9578113333333333, 0.0, 0.063283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.930242, 0.9767473333333333, 0.0, 0.034879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.893664, 0.9645546666666666, 0.0, 0.053168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1448, 0.048701, 0.000000, 0.000000, 0.000000, 9.646380, 0.000000, 0.000000, 0.000000, 0.000000, 0.031004, 0.061393, https, lowVideo, 0, 1.7800840857152902, 1.1426192407873952, 2.417548930643185, 0.4914045469384885, 0.6044257587299354, 0.0, 0.0, 0.0, 0.0, 0.902598, 0.9675326666666666, 0.0, 0.048701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05120666666666668, 0.873707142857143, 0.9069421052631581, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.937992, 0.9793306666666667, 0.0, 0.031004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8772139999999999, 0.9590713333333333, 0.0, 0.061393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
